ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,TimeOfDay,ShippingCost,NormalizedFrequency
Client_34917,75,40096.585396577444,1017.54992075055,4.483493113296888,-1.0657301221330364,Martinique,Bellefontaine,14.674,-61.164,1901,252,False,Online,PayPal,Morning,2.286704568346398,72.82029908688509
Client_5812,20,24451.806271403188,604.9751290526787,2.119887249860469,-0.20696969930907283,Charente-Maritime,Les Nouillers,45.931,-0.663,727,27,False,Online,Bank Transfer,Morning,9.639707905628216,34.309220536931406
Client_8995,69,25679.43972535694,770.1407418837483,2.397105459207524,-0.7248874884282652,Drôme,Beaufort-sur-Gervanne,44.776,5.143,476,411,True,Mobile App,Credit Card,Afternoon,11.178305957567023,38.826036305919324
Client_4201,51,77134.90851226903,614.082278082042,1.799226620733249,-0.5144939576367165,Aveyron,Saint-Beaulize,43.897,3.109,94,703,False,In-store,Credit Card,Afternoon,6.695111298135868,29.08458183247249
Client_12542,70,36460.05181376264,237.79921818064767,1.8396672198199324,-1.4344867760797977,Gironde,Lerm-et-Musset,44.328,-0.158,475,102,True,Mobile App,Credit Card,Evening,5.518769159202107,29.74349502613421
Client_14504,78,4766.880396851433,1000.2673528841067,1.7735464944878792,-3.8246428057612922,Isère,Vatilieu,45.256,5.41,361,566,False,Mobile App,PayPal,Morning,6.817631542510741,28.66616631984116
Client_7388,19,25061.734618447,1119.5934235437608,1.448564257977741,-0.19986516301061297,Côtes-d'Armor,Lanrodec,48.517,-3.032,1375,205,False,In-store,PayPal,Afternoon,2.446268557643954,23.371114115415867
Client_1749,44,22127.282950338846,789.0261238596825,2.1183934549839996,2.3246935909028705,Hautes-Alpes,Garde-Colombe,44.346,5.771,522,711,False,Online,Credit Card,Morning,8.236305151212134,34.284881600937396
Client_9177,64,34584.658302223266,624.4802674197147,0.6620341626988514,-4.359512407018901,Drôme,Pelonne,44.383,5.393,26,710,False,Online,Bank Transfer,Evening,3.0505077367975106,10.555897014393185
Client_25813,78,44252.22558145885,321.3635556505319,2.624211907799536,0.5865245390197664,Hautes-Pyrénées,Ségalas,43.408,0.128,82,207,False,Mobile App,Credit Card,Morning,7.515623824303901,42.52636317353512
Client_25515,77,42035.40071877813,843.2317837278921,3.7535429768851167,0.44264370404994136,Hautes-Pyrénées,Bours,43.277,0.092,888,279,False,Mobile App,Credit Card,Morning,10.520525081525298,60.92695956028879
Client_25433,42,18073.79112693588,1502.1178093957733,3.6128070863556916,1.0714256162354103,Hautes-Pyrénées,Argelès-Bagnères,43.09,0.199,102,474,True,In-store,Credit Card,Afternoon,14.108006835595873,58.63389919061428
Client_12471,69,38683.360860673565,172.2362443084088,2.1832491134088845,-1.9278940732968546,Gironde,Floirac,44.83,-0.528,17749,38,True,Mobile App,Bank Transfer,Evening,5.582821816087987,35.341598118122874
Client_34903,39,32163.821308463703,535.0497917907421,3.6173441548639604,1.1034941249311827,Martinique,Rivière-Pilote,14.487,-60.903,11712,126,False,Online,PayPal,Afternoon,14.68724174906333,58.7078232760176
Client_1633,27,11994.930674508865,188.73768121401304,2.468542517435781,4.708249432962981,Alpes-de-Haute-Provence,Quinson,43.7,6.038,408,513,False,In-store,PayPal,Morning,11.341995651184734,39.98998593193955
Client_3832,75,25488.570311341635,549.4840672900624,1.367313207353415,-3.1211873586771475,Aude,Port-la-Nouvelle,43.02,3.042,5905,21,False,Mobile App,PayPal,Morning,1.8960279734254328,22.047261589381613
Client_25684,23,39943.64819761278,3586.6618267277477,2.804532345788137,0.578346109112343,Hautes-Pyrénées,Loudenvielle,42.795,0.413,323,2131,True,In-store,Bank Transfer,Afternoon,0.9895954596120262,45.46438878049683
Client_33018,78,38661.51881659787,198.1413499996975,1.346263898214917,0.35852329360033364,Vienne,Mouterre-sur-Blourde,46.203,0.754,164,182,True,Online,Bank Transfer,Afternoon,10.674399279192379,21.704297641713794
Client_3363,64,23801.082818247854,417.2577087919892,0.8415389842567038,2.3290724250701453,Aube,Maupas,48.135,4.074,101,141,True,Online,PayPal,Afternoon,12.063203918796443,13.480633490151988
Client_5972,29,37486.7481145442,386.4666979310683,0.7063878403689227,1.2853599814425618,Charente-Maritime,Surgères,46.105,-0.751,6825,37,False,In-store,Bank Transfer,Afternoon,12.556059304627075,11.278567401683578
Client_1894,23,30365.81965435544,251.29547730971336,2.059448086335006,0.9447206511056527,Alpes-Maritimes,Cagnes-sur-Mer,43.664,7.149,52580,64,True,In-store,PayPal,Morning,7.489221147208557,33.32446355607057
Client_12566,43,18559.2897213486,939.695544918393,3.631906328211281,-1.4446933782471616,Gironde,Madirac,44.763,-0.403,298,71,False,Mobile App,Credit Card,Afternoon,5.667964054873524,58.94508999222948
Client_14800,33,25778.515940086152,478.5782358905206,1.4045386532223667,6.405435234602125,Jura,Lons-le-Saunier,46.672,5.559,17043,287,True,In-store,PayPal,Evening,17.41670041419855,22.653789137858734
Client_16064,56,-16488.961086680705,2093.704442186002,2.203128294744381,0.8658418335122614,Haute-Loire,Landos,44.843,3.83,873,1127,True,Mobile App,PayPal,Afternoon,9.351870310636722,35.6654967535777
Client_12230,42,20464.10848472388,671.4998518692746,1.3758946080678205,-1.94118398954412,Gers,Saint-Martin,43.507,0.376,450,212,False,Online,Bank Transfer,Evening,10.63670276752006,22.187081430791473
Client_14434,52,37873.377009356656,345.5079902091148,1.7946857707818182,-0.3805707590293732,Isère,Saint-Prim,45.444,4.792,1406,228,True,Mobile App,Bank Transfer,Afternoon,13.009337973998964,29.0105961346587
Client_14534,55,51976.38986405904,70.3025207968775,1.8177077118875036,-2.7710607398582585,Isère,Villette-de-Vienne,45.588,4.915,1934,259,True,In-store,Credit Card,Afternoon,1.5935188987851454,29.38570088287778
Client_7939,38,37573.796701433166,300.7118570882991,1.5418207433198567,3.3819613477733013,Dordogne,Bourg-du-Bost,45.272,0.255,226,74,False,Online,Bank Transfer,Evening,15.760395108002989,24.890575497645354
Client_32209,65,32777.52756027336,569.1746092403398,0.9535979216545917,0.1192855801959336,Tarn-et-Garonne,Marignac,43.844,0.912,103,136,True,Online,PayPal,Evening,15.986665912918703,15.306449971280585
Client_4410,39,33512.19480491305,285.0905831142089,3.370324495481581,3.325394941004792,Bouches-du-Rhône,Marseille 3e Arrondissement,43.299,5.365,52277,25,True,Online,Credit Card,Evening,4.82804001040487,54.68304331882677
Client_16098,61,30409.67808448577,1795.5735418714203,2.137150472345095,-1.913162393907755,Haute-Loire,Ouides,44.904,3.735,54,1108,True,Online,Bank Transfer,Morning,5.727083296824556,34.59049641605119
Client_14060,63,50778.41725208999,384.04599804768736,1.0644315481885167,0.8098660996838991,Isère,Beauvoir-en-Royans,45.121,5.338,96,356,True,Online,Credit Card,Afternoon,14.419729974800006,17.112302022780643
Client_25914,75,39816.80207128034,1328.8067331033446,2.326920576771934,-1.3383277330504186,Pyrénées-Orientales,Canaveilles,42.536,2.25,33,1270,True,Online,Credit Card,Evening,14.869069467125986,37.68248882945193
Client_28751,49,27090.92709254623,3337.4549497919393,1.8387767791451872,2.216754684675945,Savoie,Bessans,45.321,6.994,361,2649,False,Mobile App,Credit Card,Evening,12.805201243007,29.728986756672
Client_4306,66,29948.091799939455,194.17611567564774,1.20722684190267,-2.3604480582786582,Bouches-du-Rhône,Cabannes,43.86,4.948,4595,52,False,Mobile App,Bank Transfer,Evening,10.197024674711322,19.438916987593025
Client_5837,39,35721.123351113034,301.0968983988617,2.914484463533557,5.034216816850918,Charente-Maritime,Puy-du-Lac,45.951,-0.753,517,11,True,Mobile App,Credit Card,Afternoon,12.38846742985602,47.25587809296255
Client_1169,59,22325.905534283946,312.5279979045848,0.9830680831249553,-3.066533025438538,Aisne,Villers-Hélon,49.263,3.262,199,150,False,Online,PayPal,Afternoon,5.6597378431362015,15.78661788794624
Client_10607,65,48477.261429483806,455.3693416312864,2.642748666102465,-2.3566917349802905,Corse-du-Sud,Lecci,41.681,9.319,1939,116,False,Mobile App,Credit Card,Evening,14.554815163355979,42.82838922877079
Client_34872,43,-10257.091057793477,476.79641394315036,3.2601254338902668,-1.2532904292337084,Guadeloupe,Pointe-Noire,16.233,-61.79,5888,324,False,Mobile App,Bank Transfer,Morning,8.905718732037172,52.88753046166024
Client_31962,35,44466.1779703965,184.15644801931106,2.173170035210665,2.733088150563799,Tarn,Montels,43.962,1.892,105,248,True,Online,PayPal,Morning,10.983913390315927,35.17737608000421
Client_3005,36,39892.71626490819,749.2528518572997,2.7885190210916653,4.0041004046624185,Ariège,Montaut,43.188,1.644,695,267,True,In-store,Bank Transfer,Morning,13.930318075731908,45.203477934584846
Client_4150,57,25076.52869493621,350.2122715293507,1.3213748724596608,-1.0469170097932263,Aveyron,Morlhon-le-Haut,44.325,2.064,555,506,False,In-store,PayPal,Afternoon,9.375789158252022,21.298771813266686
Client_27417,22,41285.36181626314,57.22100278691647,0.7418018905263974,1.3046745899195593,Haute-Saône,Conflandey,47.73,6.046,353,225,False,Online,Bank Transfer,Evening,14.974899678964572,11.855581229785887
Client_15688,31,42894.88903731113,687.6245586600569,0.6167255315101452,-0.2861623192291687,Loire,Chenereilles,45.484,4.078,513,600,True,Mobile App,Bank Transfer,Evening,13.46927000105576,9.817667226723646
Client_17332,30,42829.50420967857,470.43183601340604,1.6459125846240164,0.6322136289155056,Lot-et-Garonne,Salles,44.55,0.872,285,138,False,Online,PayPal,Morning,4.409999702123477,26.58658122300162
Client_16071,68,35233.25544408679,1314.2466973827973,2.8863562476561344,-1.9678201902532306,Haute-Loire,Lavoûte-Chilhac,45.148,3.402,261,518,False,Mobile App,Credit Card,Afternoon,9.299210155378223,46.79757497742087
Client_34934,29,12286.434093746022,596.4418246540961,5.005971362510879,3.506270864589226,Guyane,Camopi,3.167,-52.334,2146,186,False,Mobile App,Credit Card,Evening,9.21771359051885,81.3332247008317
Client_33184,34,43853.34880182428,242.32238744930265,0.7298703580193756,0.4802692007332223,Haute-Vienne,Eybouleuf,45.797,1.481,471,373,False,In-store,Bank Transfer,Afternoon,8.536051218634807,11.661176488831662
Client_5728,56,15633.439053091022,373.0478670706097,2.614142011399059,-5.564733129309875,Charente-Maritime,Les Gonds,45.716,-0.618,1789,8,False,In-store,Credit Card,Evening,7.545814297580831,42.36229073774211
Client_25514,49,57358.550360294714,1174.3477492999448,1.5099909156202682,1.1870699458225507,Hautes-Pyrénées,Bourréac,43.104,0.001,112,508,True,In-store,Bank Transfer,Afternoon,1.651554689286609,24.371960692303755
Client_32828,54,43163.51913935478,618.6737597500803,1.3588067122518475,1.0239848595240133,Vendée,Sainte-Radégonde-des-Noyers,46.377,-1.059,968,3,False,Mobile App,Bank Transfer,Morning,13.459894598326319,21.90866221200277
Client_7425,19,19392.14314764783,661.3579204247112,0.3835284554988307,5.532745199909795,Côtes-d'Armor,Pabu,48.587,-3.136,2762,107,False,Mobile App,PayPal,Afternoon,11.722790791629956,6.018103580848117
Client_27890,18,8020.567427793652,550.1637445705544,0.461448259333228,4.477226592140814,Saône-et-Loire,La Chapelle-sous-Dun,46.261,4.293,433,402,True,Online,Bank Transfer,Evening,5.726970459548194,7.287678907463978
Client_10889,46,10266.175044638483,335.6219072678358,3.2306665922835536,-1.4747824747594738,Haute-Corse,Vallecalle,42.599,9.34,155,279,True,Online,Credit Card,Morning,9.170364914436398,52.40754698359535
Client_21313,73,47389.85902482757,439.2587691696868,1.4190051025838786,-3.8139005963950585,Moselle,Rezonville-Vionville,49.098,5.988,495,292,True,Mobile App,PayPal,Afternoon,12.442891165628236,22.889496188817784
Client_11635,22,20024.351540294003,869.6854238042355,0.5338070356962812,2.834871318641139,Haute-Garonne,Montgazin,43.309,1.303,169,250,False,In-store,PayPal,Morning,12.873823518537364,8.466646417827423
Client_16938,20,37675.08602834795,521.657579290086,1.4996494777546576,0.08257530026599214,Lot,Montvalent,44.881,1.618,302,220,False,Online,PayPal,Morning,2.9314723242136287,24.20346393397241
Client_3824,59,17086.48545093005,363.57370230262916,3.3773193408604776,0.5363284960966652,Aude,Moussan,43.23,2.949,2066,38,True,Online,Credit Card,Morning,8.917372947929085,54.79701284479495
Client_11593,76,49686.44745823094,2692.566011937418,1.1400437458753003,-0.6060515264911159,Haute-Garonne,Melles,42.868,0.759,87,1450,True,Online,PayPal,Morning,6.030596232996933,18.344278694312823
Client_7413,20,43477.21402937049,333.61357981592283,0.9340412438202856,4.056997242260487,Côtes-d'Armor,Mellionnec,48.175,-3.297,399,220,True,In-store,Bank Transfer,Evening,3.904558882439197,14.98780600110609
Client_1776,30,-426.1455826900092,2143.206746288073,2.789309676892377,3.288503723006919,Hautes-Alpes,Mont-Dauphin,44.669,6.626,171,1005,False,In-store,Credit Card,Afternoon,6.255644846399745,45.21636037328506
Client_9267,32,13386.53176348719,322.3751193729962,1.3960550811518504,0.6870694707636954,Drôme,Saint-Paul-lès-Romans,45.066,5.132,1893,181,True,Online,PayPal,Morning,5.364353659446486,22.515563253651102
Client_8241,18,34193.08471463286,464.21339130201704,1.8036189169753305,2.9583627695107477,Dordogne,Saint-Géraud-de-Corps,44.951,0.227,222,81,False,In-store,PayPal,Afternoon,1.4165738847168345,29.156147091389027
Client_5241,62,58442.00037817606,467.44983453638974,1.630366845323655,2.00319961129382,Charente,Bors (Canton de Charente-Sud),45.328,-0.194,120,104,True,In-store,Bank Transfer,Morning,4.487323810911516,26.333288913748802
Client_12161,58,38475.77790210269,175.94017426549792,0.4766148868971587,-0.14460593371540487,Gers,Plieux,43.95,0.735,157,125,False,Mobile App,Bank Transfer,Evening,16.101216417602686,7.53479421314495
Client_3275,79,43755.71151725075,53.925855634494454,1.207794353733714,0.9306986914353033,Aube,Ervy-le-Châtel,48.041,3.91,1113,140,True,Mobile App,PayPal,Afternoon,15.613505254497822,19.448163661516734
Client_16779,68,23576.40041004087,1045.5586537347199,2.8463548622785337,0.234458827344164,Lot,Brengues,44.578,1.831,204,281,True,Online,Credit Card,Afternoon,13.746659418761748,46.14581805033996
Client_5630,33,19868.69344493169,245.222462669968,1.8321155519439496,6.898580165315684,Charente-Maritime,Bussac-Forêt,45.212,-0.369,1085,60,True,Mobile App,PayPal,Afternoon,17.004293198385767,29.620452991396522
Client_4197,38,48613.990704177515,424.44514241630293,2.9264552218686957,4.432770017118244,Aveyron,Saint-Affrique,43.958,2.887,7992,499,True,Online,Credit Card,Evening,7.447321821143582,47.45092195441108
Client_21495,53,18307.483196964924,158.93320091321857,0.9415340415590697,-0.19166683033515186,Nièvre,Anlezy,46.957,3.508,242,239,False,Online,PayPal,Evening,9.948829549754244,15.109888843571923
Client_17458,53,40321.473115534434,1220.0648594639808,2.997367227020268,2.2661848407426817,Lozère,Naussac-Fontanes,44.727,3.839,371,961,True,Online,Credit Card,Morning,17.931513739216744,48.60631670222936
Client_3094,55,27179.59279348505,811.9262259057043,1.1784078725033325,2.594896364348119,Ariège,Serres-sur-Arget,42.969,1.519,725,684,False,In-store,Bank Transfer,Evening,13.928136800766039,18.969359177031073
Client_6485,51,32435.845450972953,1537.157576164772,0.8710530716099659,0.8336852152838026,Corrèze,Saint-Angel,45.503,2.233,699,672,True,Mobile App,PayPal,Afternoon,11.936608386475633,13.961517106991199
Client_7917,45,22375.951233470376,323.3799556853471,2.4764681057720535,-2.333520192164924,Dordogne,Beauregard-et-Bassac,44.988,0.644,290,180,True,Online,Bank Transfer,Afternoon,4.075870186436731,40.119120386923946
Client_8969,55,32936.92808933924,21.766959837376376,2.863170952970262,0.17825707007711333,Drôme,Ancône,44.583,4.727,1359,68,False,Mobile App,Credit Card,Evening,10.349538191406122,46.41980865069782
Client_18182,41,22667.24850691422,271.03884615765764,0.8773064653982784,0.6220471044002691,Marne,Baslieux-sous-Châtillon,49.121,3.796,178,145,True,Online,Bank Transfer,Afternoon,8.047023719781045,14.06340589611248
Client_33068,30,40888.37586604325,550.3263004523561,0.8449307918700991,0.00033930533607762214,Vienne,Valdivienne,46.507,0.637,2740,103,True,Online,Credit Card,Evening,8.522195740934968,13.535897428800324
Client_11476,65,40538.07228637518,1035.033892403147,1.679875528637805,1.5068497294249334,Haute-Garonne,Génos,43.0,0.673,76,684,True,Mobile App,Bank Transfer,Morning,5.462539348177286,27.139951657952686
Client_12642,27,62011.573077983994,239.5959715985096,1.3398118437054514,2.3397091423219702,Gironde,Le Puy,44.662,0.074,398,45,False,Mobile App,Bank Transfer,Morning,18.952210063791004,21.599172002170253
Client_5865,57,8819.698876083752,598.3461127075009,1.7118584882832315,1.0617281432107823,Charente-Maritime,Saint-Coutant-le-Grand,45.954,-0.77,410,13,True,In-store,Bank Transfer,Evening,7.445255837296312,27.661061497041622
Client_6419,54,41983.574761467506,1148.740697127384,1.442553287796082,1.4003132847935205,Corrèze,Liginiac,45.416,2.332,654,602,True,Online,Bank Transfer,Afternoon,15.878999261904156,23.273175221115302
Client_34893,75,31468.522650487404,1003.1482092290373,4.357472065089769,0.2587185544849392,Martinique,Le François,14.615,-60.903,15996,59,True,Online,Bank Transfer,Evening,11.252631846247262,70.76699292381954
Client_5529,24,33606.03490434319,234.55874550977413,2.770503419536799,1.490123457683438,Charente,Tusson,45.934,0.068,234,112,False,Mobile App,Credit Card,Afternoon,14.588605803439755,44.90994327327062
Client_13046,66,29903.222571306767,470.02932992641115,2.901087101768618,-1.4025387211215432,Hérault,Pignan,43.582,3.762,8221,85,True,Online,Credit Card,Evening,10.953900458548688,47.03759006987329
Client_8884,37,22321.158122691835,666.2862993020295,3.2914307223182195,0.5732897503576575,Doubs,Silley-Bléfond,47.322,6.326,61,409,False,Mobile App,Credit Card,Afternoon,7.821761966252851,53.39759876040995
Client_6329,56,42042.63123194165,706.8120137529477,3.226983615658646,0.2545096481453444,Corrèze,Bellechassagne,45.644,2.226,97,739,True,In-store,Credit Card,Afternoon,10.142422824946454,52.347538923751884
Client_32062,27,24687.8195484635,49.94868844648511,1.29478240771749,5.145911495059038,Tarn,Le Ségur,44.109,2.059,261,348,True,Mobile App,PayPal,Evening,9.910197200198047,20.86549124210002
Client_34314,54,35341.961206398504,381.34942876127263,1.2625400921501042,-0.3688551031739291,Territoire de Belfort,Leval,47.729,6.982,245,415,True,In-store,Bank Transfer,Afternoon,13.313862200449673,20.340155623900667
Client_11062,40,36330.455669902265,1468.2297238872752,1.3824242781124207,0.5069709759347987,Gard,Mandagout,44.02,3.625,379,593,False,Online,PayPal,Morning,12.808350504161163,22.29347168810251
Client_32275,67,39732.63058833465,46.978970816426624,1.827309919312731,-1.2397505359445913,Tarn-et-Garonne,Saint-Nicolas-de-la-Grave,44.065,1.024,2293,71,True,Online,Bank Transfer,Morning,13.243412028179739,29.542153094359538
Client_20830,38,31470.869875395,1411.7058987658252,1.8311720266984772,5.137990513587702,Moselle,Berviller-en-Moselle,49.271,6.648,460,291,True,Online,Bank Transfer,Afternoon,6.770411454816152,29.60507979597323
Client_2002,75,26366.743682394066,241.5480516539642,1.3391658273085492,-2.036731132401316,Alpes-Maritimes,Sigale,43.872,6.965,199,639,False,Online,PayPal,Afternoon,10.137286468360506,21.588646225182423
Client_25906,23,27444.80942114286,2534.968013751716,1.2351560330144444,5.661275110659469,Pyrénées-Orientales,La Cabanasse,42.5,2.113,696,1551,False,Online,Bank Transfer,Evening,15.032872740652358,19.893977321204837
Client_27078,65,22795.735287134135,615.9744227430821,2.5045398472645646,2.120878168530081,Rhône,Irigny,45.673,4.822,8867,217,True,Mobile App,PayPal,Evening,14.434240309421433,40.57650334504554
Client_2971,47,11067.810751215806,430.9874256834265,2.0168767732277764,0.9173635922234937,Ariège,Lescure,43.001,1.234,486,501,False,Online,Credit Card,Evening,9.900248101324541,32.630833874231996
Client_16310,50,42069.58174332096,456.38002266722725,2.1361667038050873,-0.5874455537544687,Loire-Atlantique,Nantes,47.218,-1.554,323204,18,False,In-store,Credit Card,Afternoon,2.7998698814830645,34.574467522188094
Client_12213,69,21251.28454764816,698.9213263157023,1.4531405006083877,-3.415631254219184,Gers,Saint-Cricq,43.7,0.998,287,176,False,Online,Bank Transfer,Evening,2.44598941888294,23.44567647885334
Client_24447,43,27885.779403238786,1065.4210498279624,1.6150396219600904,-0.3989200050231556,Puy-de-Dôme,La Bourboule,45.588,2.739,1752,1035,False,In-store,PayPal,Afternoon,3.295846402659871,26.083556963072077
Client_20940,19,11529.68852134799,836.857064775875,0.9061720175971987,7.040511756618297,Moselle,Éblange,49.223,6.482,360,213,True,Mobile App,PayPal,Afternoon,17.675407267170222,14.533722696945002
Client_32764,23,23206.37811151648,26.14436761147921,3.0350583950060335,7.359952412153532,Vendée,Notre-Dame-de-Riez,46.745,-1.906,2161,5,True,Online,Credit Card,Evening,10.556032543067007,49.2204324282874
Client_9455,38,38405.62845723277,564.9958770684487,1.0871184323408518,2.339294813088598,Eure,Château-sur-Epte,49.208,1.668,593,69,True,Online,PayPal,Morning,13.12182420399318,17.48194756781835
Client_32782,59,24532.69237793845,468.9464815289885,1.1991621613405214,-0.37933710443809243,Vendée,Saint-Étienne-de-Brillouet,46.525,-1.0,623,41,True,Online,Bank Transfer,Morning,11.88690295681668,19.307516253057006
Client_10807,64,31540.92116416862,1717.1551777562183,3.1910106785919545,2.669888789513269,Haute-Corse,Pianello,42.29,9.36,57,962,True,Mobile App,Credit Card,Afternoon,6.1821242677578105,51.761418950672386
Client_26017,62,15196.078282721126,927.6383443926208,1.799423235141013,-0.6029325847259761,Pyrénées-Orientales,Planèzes,42.766,2.619,93,245,True,Online,Bank Transfer,Afternoon,14.280966866642945,29.08778534157635
Client_1630,68,38040.175094938495,2512.6127960879967,3.1694831393980127,4.183591191137069,Alpes-de-Haute-Provence,Prads-Haute-Bléone,44.22,6.442,175,1617,True,Online,Credit Card,Morning,12.515366009084772,51.41066302909088
Client_17633,70,28664.09396631088,149.78139723675662,1.8110206744881758,-1.0468584132350527,Maine-et-Loire,Parnay,47.231,0.012,393,65,False,Online,Bank Transfer,Afternoon,9.165030500373883,29.276746582782426
Client_4421,71,16834.57540964814,1474.178929272529,2.14122101648541,2.9111356260717542,Bouches-du-Rhône,Marseille 14e Arrondissement,43.345,5.38,60968,137,True,Online,PayPal,Afternoon,15.227041599354791,34.656819252507866
Client_12067,67,28350.779379131236,822.5193435535261,0.8863472337514562,-2.9053334078428525,Gers,Malabat,43.435,0.185,100,209,False,Mobile App,Bank Transfer,Morning,12.034737760883939,14.21071037931213
Client_1585,52,-2818.2337786829085,2041.3845742421809,3.137736921680605,-1.6382242983339301,Alpes-de-Haute-Provence,Lambruisse,44.048,6.444,83,1326,True,Online,Credit Card,Evening,9.270529576308217,50.8934105111937
Client_20879,58,44234.53772075942,539.1932836728771,1.4927224084542654,1.0757385662465582,Moselle,Burlioncourt,48.86,6.578,114,233,True,Online,Bank Transfer,Morning,7.274266801834639,24.090598707973808
Client_17287,53,33881.91584684028,35.747054332116306,2.1955506662134696,-2.285001532101875,Lot-et-Garonne,Saint-Colomb-de-Lauzun,44.613,0.474,473,97,False,In-store,PayPal,Morning,6.168990423644601,35.54203173257288
Client_1822,60,44254.30133517004,3108.7250369074463,1.8514369397182133,-1.2687973452571937,Hautes-Alpes,Saint-Chaffrey,44.926,6.607,1515,1919,True,Mobile App,Credit Card,Afternoon,12.641524878400823,29.935263296185227
Client_3091,49,25119.291860056735,2129.9142432528893,0.7976983788767011,1.2601892407793003,Ariège,Sentein,42.875,0.954,164,1619,True,In-store,Bank Transfer,Evening,0.319747272906552,12.76632277380771
Client_1343,34,36007.70463767114,759.1104771598831,1.6757177053004497,1.3932996067090402,Allier,Lurcy-Lévis,46.73,2.938,1879,228,False,Mobile App,Credit Card,Afternoon,13.753093934705197,27.072206750217127
Client_9774,24,43872.301648270375,155.63482089210436,1.6397931765575275,4.300597348146442,Eure,Saint-Éloi-de-Fourques,49.231,0.797,543,147,True,In-store,Credit Card,Morning,10.53364490171731,26.48687551132889
Client_12851,28,22983.64428606136,762.4079952879049,1.9143872600457765,2.042638728921106,Hérault,Aigues-Vives,43.337,2.818,467,156,False,Online,Bank Transfer,Afternoon,10.425097728869382,30.960935455990626
Client_11382,46,57317.50270760732,333.66893390099983,1.2007152772406011,-0.06021567672445727,Haute-Garonne,Castéra-Vignoles,43.277,0.78,59,336,False,Mobile App,PayPal,Morning,8.276473380889293,19.33282172777697
Client_34950,24,25185.173117840455,725.0658175937579,11.160382059433411,5.690216808233048,La Réunion,Saint-Denis,-20.879,55.448,154765,714,True,In-store,Credit Card,Evening,12.115572413696768,181.6092467924627
Client_24840,33,36758.606115618175,1032.9318090749252,1.5144690993079122,-2.1674360881079844,Puy-de-Dôme,Le Vernet-Chaméane,45.473,3.452,786,807,False,Mobile App,PayPal,Afternoon,-1.128410368254345,24.444925346192893
Client_31952,78,13379.526280502734,280.89437552753424,1.7609807968566036,-3.302190175661182,Tarn,Milhavet,44.03,2.027,97,292,False,Online,Bank Transfer,Morning,4.846563090630446,28.46142889893738
Client_10640,44,22481.04074764175,1167.0913499592998,2.1265557768858,4.652029311576547,Corse-du-Sud,Rosazia,42.128,8.877,51,587,False,In-store,Credit Card,Afternoon,16.906257099542465,34.41787324086049
Client_24603,31,42907.64502244508,933.2076338671498,1.7101062796199997,2.2742968654950997,Puy-de-Dôme,Marat,45.66,3.683,810,657,False,In-store,Bank Transfer,Evening,7.14119325884551,27.632512132484063
Client_32495,47,47862.72353948306,1071.4777518489325,1.2625263222209422,2.474585419548198,Vaucluse,Crillon-le-Brave,44.118,5.143,484,297,True,Mobile App,Bank Transfer,Morning,21.71622169545752,20.339931265503274
Client_32424,49,38525.6140694786,1463.6391289679914,2.7560991138086144,1.244564302314822,Var,Seillans,43.636,6.643,2763,732,False,Mobile App,Credit Card,Afternoon,10.338554284544873,44.67524875083059
Client_34897,77,25900.967723226186,788.497459343512,0.3612340241322237,-2.8259470458406075,Martinique,Le Lorrain,14.833,-61.056,6648,261,True,Online,Credit Card,Morning,11.117546274153064,5.654852409886106
Client_26752,38,16581.687139473594,208.13320031088483,1.2393225848054241,0.8376064197484325,Haut-Rhin,Hochstatt,47.703,7.275,2177,285,False,Online,Bank Transfer,Evening,0.021106312345260392,19.961864444767638
Client_15634,78,32816.86914139417,576.3990491202422,2.1545548316420087,-5.427078239105892,Loire,Ambierle,46.104,3.896,1884,458,True,Online,Credit Card,Morning,4.12463719218509,34.87407188790273
Client_10834,46,21434.09453452355,436.1968680608035,2.901853842864848,6.724558618949545,Haute-Corse,Porri,42.453,9.433,43,349,True,Online,Credit Card,Morning,10.378653096618839,47.05008285771122
Client_32063,62,24903.49306031561,1121.9374188773168,2.005146744325761,0.8139733499136739,Tarn,Sémalens,43.592,2.111,2009,175,True,Mobile App,Bank Transfer,Morning,12.635877773254244,32.439712303826866
Client_32077,22,18503.31389027043,973.047687193128,2.328339079718902,7.413221333663825,Tarn,Teillet,43.834,2.34,445,452,True,In-store,Bank Transfer,Evening,17.88015042294641,37.70560100701887
Client_4323,46,44439.86893126091,540.5559931631483,2.893133087598125,4.940241840368317,Bouches-du-Rhône,Eyguières,43.695,5.032,6887,151,True,Online,Credit Card,Evening,13.71719912259899,46.90799246257088
Client_5824,32,26981.056560258192,874.4256646294675,1.883135438018562,0.915335159368297,Charente-Maritime,Plassac,45.467,-0.568,648,45,False,Online,PayPal,Afternoon,13.317991767633888,30.451738304495404
Client_13146,27,44935.086221337,1755.667085327681,2.499521321627112,6.797223431430343,Hérault,Sorbs,43.896,3.401,40,685,False,Online,Credit Card,Evening,12.008414861450449,40.494734705858
Client_12535,44,32843.8707415337,630.6618649598062,2.284537803957053,-2.5245459947882516,Gironde,Lartigue,44.252,-0.097,40,113,False,Online,Bank Transfer,Morning,3.5248842476039,36.991931102257226
